INFO  2018-08-29 10:07:12,071 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1991.7679ms 200 text/html; charset=utf-8
INFO  2018-08-29 10:07:12,073 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/fonts/material-icons/materialicons.css?v=2SsVsQpWRHM3EJ4D4MT4RRpiEXbEuK0vEjPxVr5P7Ek  
INFO  2018-08-29 10:07:12,077 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/css/bootstrap.css?v=fmMNkMcjSw3xcp9iuPnku_ryk9kaWgrEbfJfKmdZ45o  
INFO  2018-08-29 10:07:12,085 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/famfamfam-flags/dist/sprite/famfamfam-flags.css was not modified
INFO  2018-08-29 10:07:12,085 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /fonts/material-icons/materialicons.css was not modified
INFO  2018-08-29 10:07:12,085 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /fonts/roboto/roboto.css was not modified
INFO  2018-08-29 10:07:12,085 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/toastr/toastr.css was not modified
INFO  2018-08-29 10:07:12,085 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/bootstrap/dist/css/bootstrap.css was not modified
INFO  2018-08-29 10:07:12,091 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 13.4849ms 304 text/css
INFO  2018-08-29 10:07:12,091 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 38.7518ms 304 text/css
INFO  2018-08-29 10:07:12,091 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 25.9409ms 304 text/css
INFO  2018-08-29 10:07:12,091 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.9471ms 304 text/css
INFO  2018-08-29 10:07:12,091 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 39.9204ms 304 text/css
INFO  2018-08-29 10:07:12,091 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/font-awesome/css/font-awesome.css?v=NuCn4IvuZXdBaFKJOAcsU2Q3ZpwbdFisd5dux4jkQ5w  
INFO  2018-08-29 10:07:12,091 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/font-awesome/css/font-awesome.css was not modified
INFO  2018-08-29 10:07:12,091 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4976ms 304 text/css
INFO  2018-08-29 10:07:12,102 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.css?v=0zP86LzXedNkkBjePtKrMTAPuIy6EzHfGlyYvsmGLBw  
INFO  2018-08-29 10:07:12,102 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/Waves/dist/waves.css was not modified
INFO  2018-08-29 10:07:12,102 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4738ms 304 text/css
INFO  2018-08-29 10:07:12,103 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/materialize.css?v=OdWlipUYj8b9Oa4RyT45njteIcxH-4pGocqe0r0V8js  
INFO  2018-08-29 10:07:12,103 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/materialize.css was not modified
INFO  2018-08-29 10:07:12,103 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4126ms 304 text/css
INFO  2018-08-29 10:07:12,104 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=vIEtxnpR3ZrYbYcueRr_mJ9XuJJzDprh4sMCwvRBcqk  
INFO  2018-08-29 10:07:12,105 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /view-resources/Views/Account/_Layout.css was not modified
INFO  2018-08-29 10:07:12,105 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5456ms 304 text/css
INFO  2018-08-29 10:07:12,105 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=151KUrNx-cFGpjXC7QZ8WbWSo-mQTLO0htvGyBUR_i8  
INFO  2018-08-29 10:07:12,106 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/style.css was not modified
INFO  2018-08-29 10:07:12,106 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.7657ms 304 text/css
INFO  2018-08-29 10:07:12,112 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.css?v=j_16MTiQNlUrKdjTrCjLCSGkIIjHvt8tFUyucW02Vqw  
INFO  2018-08-29 10:07:12,113 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /view-resources/Views/Account/Login.css was not modified
INFO  2018-08-29 10:07:12,113 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/animate.css/animate.css?v=00w68NO3TLuHjKRHJmjrrgJBDtG_6OhbJEu1gtHcsuo  
INFO  2018-08-29 10:07:12,113 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.9847ms 304 text/css
INFO  2018-08-29 10:07:12,113 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/animate.css/animate.css was not modified
INFO  2018-08-29 10:07:12,113 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4806ms 304 text/css
INFO  2018-08-29 10:07:12,150 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery/dist/jquery.js?v=DZAnKJ_6XZ9si04Hgrsxu_8s717jcIzLy3oi35EouyE  
INFO  2018-08-29 10:07:12,151 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/json2/json2.js?v=EZJ68U7eUi8uSP0MRRUalYten2eOlhREE9kJOIbIeYg  
INFO  2018-08-29 10:07:12,152 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery/dist/jquery.js was not modified
